"sun:solaris",353
"redhat:linux",268
"hp:hp-ux",210
"microsoft:windows_nt",205
"sgi:irix",200
"ibm:aix",192
"freebsd:freebsd",190
"sun:sunos",133
"microsoft:windows_2000",127
"debian:debian_linux",112
"microsoft:ie",110
"suse:suse_linux",104
"netbsd:netbsd",103
"mandrakesoft:mandrake_linux",102
"microsoft:internet_information_server",91
"openbsd:openbsd",85
"linux:linux_kernel",80
"sco:openserver",64
"conectiva:linux",56
"sco:unixware",51
"cisco:ios",51
"bsdi:bsd_os",50
"slackware:slackware_linux",42
"apache:http_server",39
"microsoft:windows_95",39
"caldera:openlinux",38
"ssh:ssh",35
"immunix:immunix",33
"microsoft:windows_98",33
"checkpoint:firewall-1",31
"netscape:communicator",31
"digital:unix",30
"microsoft:sql_server",30
"turbolinux:turbolinux",28
"sco:open_desktop",27
"mit:kerberos",26
"isc:bind",26
"microsoft:outlook_express",24
"eric_allman:sendmail",23
"openbsd:openssh",23
"sco:unix",23
"microsoft:outlook",23
"netscape:enterprise_server",22
"microsoft:exchange_server",22
"ipswitch:imail",21
"data_general:dg_ux",20
"washington_university:wu-ftpd",19
"cde:cde",18
"trustix:secure_linux",18
"macromedia:jrun",17
"microsoft:data_engine",17
"microsoft:windows_xp",17
"trend_micro:interscan_viruswall",17
"xfree86_project:x11r6",15
"microsoft:frontpage",15
"isc:inn",15
"ssh:ssh2",15
"texas_imperial_software:wftpd",14
"microsoft:windows_98se",14
"novell:netware",14
"samba:samba",14
"kde:kde",14
"allaire:coldfusion_server",13
"microsoft:site_server",13
"microsoft:word",13
"oracle:oracle8i",13
"sco:internet_faststart",13
"francisco_burzi:php-nuke",13
"mandrakesoft:mandrake_linux_corporate_server",12
"digital:ultrix",12
"sendmail:sendmail",12
"zope:zope",12
"aol:instant_messenger",11
"netscape:navigator",11
"microsoft:powerpoint",11
"oracle:database_server",11
"microsoft:commercial_internet_system",10
"php:php",10
"caldera:openlinux_eserver",10
"openldap:openldap",10
"netwin:surgeftp",10
"hp:vvos",10
"mozilla:bugzilla",10
"next:nextstep",10
"mysql:mysql",10
"ibm:websphere_application_server",10
"nec:asl_ux_4800",10
"cygnus:kerbnet",9
"novell:groupwise",9
"netscape:fasttrack_server",9
"microsoft:office",9
"cygnus:cygnus_network_security",9
"microsoft:terminal_server",9
"microsoft:excel",9
"microsoft:index_server",9
"microsoft:windows_me",9
"microsoft:windows_media_player",9
"bea:weblogic_server",9
"alt-n:mdaemon",9
"qualcomm:qpopper",9
"netwin:cwmail",8
"hp:openview_network_node_manager",8
"sambar:sambar_server",8
"symantec:norton_antivirus",8
"qualcomm:eudora",8
"digital:osf_1",8
"oracle:application_server",8
"cray:unicos",8
"ibm:net.commerce",8
"cisco:pix_firewall",8
"nec:ews-ux_v",8
"sun:cobalt_raq_3i",8
"proftpd_project:proftpd",8
"realnetworks:realserver",8
"caldera:openlinux_edesktop",8
"sun:cobalt_raq_2",8
"netwin:dmailweb",8
"netwin:dmail",8
"mirabilis:icq",7
"lotus:domino",7
"ibm:websphere_commerce_suite",7
"ibm:sng",7
"netscape:directory_server",7
"sun:jre",7
"khamil_landross_and_zack_jones:eftp",7
"cisco:12000_router",7
"lotus:domino_mail_server",7
"phorum:phorum",7
"cisco:cbos",7
"omnicron:omnihttpd",7
"hp:jetdirect",7
"apple:mac_os",7
"recourse_technologies:mantrap",7
"university_of_washington:pine",7
"iplanet:iplanet_web_server",7
"ssleay:ssleay",7
"apache:tomcat",7
"kth:kth_kerberos",7
"lotus:domino_r5_server",7
"university_of_washington:imap",6
"nec:goah_networksv",6
"max_feoktistov:small_http_server",6
"apple:mac_os_x",6
"pgp:pgp",6
"dcscripts:dcforum",6
"caldera:unixware",6
"trend_micro:officescan",6
"microsoft:personal_web_server",6
"gnu:mailman",6
"sun:jdk",6
"microsoft:virtual_machine",6
"bsd:bsd",6
"ncr:mp-ras",6
"paul_vixie:vixie_cron",6
"gnu:inet",6
"nec:up-ux_v",6
"ca:arcserve_backup",6
"ibm:lotus_notes",5
"bmc:patrol_agent",5
"lotus:domino_enterprise_server",5
"openssl:openssl",5
"transsoft:broker_ftp_server",5
"network_associates:net_tools_pki_server",5
"sun:solstice_adminsuite",5
"icecast:icecast",5
"next:next",5
"true_north:internet_anywhere_mail_server",5
"open_group:x",5
"infodrom:cfingerd",5
"caldera:openunix",5
"zonelabs:zonealarm",5
"don_libes:expect",5
"be:beos",5
"microsoft:isa_server",5
"midnight_commander:midnight_commander",5
"checkpoint:vpn-1",5
"oracle:internet_directory",5
"steve_poulsen:guildftpd",5
"compaq:tru64",5
"hp:mpe_ix",5
"webmin:webmin",5
"sco:open_desktop_lite",5
"hp:jetadmin",5
"sco:openserver_enterprise_system",5
"cgi_script_center:auction_weaver",5
"beck_ipc_gmbh:ipc_at_chip_embedded-webserver",5
"analogx:simpleserver_www",5
"microsoft:site_server_commerce",5
"redhat:linux_powertools",5
"netscape:messaging_server",5
"hughes:msql",5
"allaire:spectra",5
"knox_software:arkeia",5
"network_associates:gauntlet_firewall",5
"sun:staroffice",4
"lotus:domino_server",4
"cisco:broadband_operating_system",4
"computalynx:cmail",4
"lucent:ascend_max_router",4
"lucent:ascend_pipeline_router",4
"sun:chilisoft",4
"cisco:catos",4
"corel:linux",4
"cooolsoft:powerftp",4
"convex:convexos",4
"network_associates:webshield_smtp",4
"compaq:management_agents",4
"compaq:foundation_agents",4
"netscape:iplanet_ical",4
"cgi-world:poll_it",4
"t._hauck:jana_web_server",4
"matt_wright:formmail",4
"compaq:insight_management_agent",4
"cisco:router",4
"novell:bordermanager",4
"symantec:pcanywhere",4
"sun:nfs",4
"cayman:gatorsurf",4
"checkpoint:provider-1",4
"cayman:3220-h_dsl_router",4
"caucho_technology:resin",4
"network_associates:sniffer_agent",4
"dec:dec_openvms",4
"computer_software_manufaktur:alibaba",4
"gnu:emacs",4
"xinetd:xinetd",4
"adcycle:adcycle",4
"ibm:net.commerce_hosting_server",4
"sco:openserver_network_system",4
"bajie:java_http_server",4
"adobe:acrobat_reader",4
"aladdin_enterprises:ghostscript",4
"gnome:gdm",4
"avaya:argent_office",4
"sam_lantinga:splitvt",4
"vwebserver:vwebserver",4
"qbik:wingate",4
"att:winvnc",4
"glftpd:glftpd",4
"gnu:glibc",4
"alchemy_lab:alchemy_eye",4
"qpc_software:qvt_net",4
"watchguard:firebox_ii",4
"watchguard:soho_firewall",4
"gnu:privacy_guard",4
"oreilly:website_professional",4
"hp:tru64",4
"great_circle_associates:majordomo",4
"analogx:proxy",4
"jgaa:warftpd",4
"horde:imp",4
"microsoft:windows_media_services",4
"valicert:enterprise_validation_authority",4
"easyscripts:easynews",4
"lbl:tcpdump",4
"excite:ews",4
"unify:ewave_servletexec",4
"microsoft:indexing_service",4
"fetchmail:fetchmail",4
"university_of_kansas:lynx",4
"ipswitch:ws_ftp_server",4
"microsoft:netmeeting",4
"acme_labs:thttpd",4
"university_of_washington:wu-ftpd",4
"opera_software:opera_web_browser",4
"sean_macguire:big_brother",4
"palm:palm_os",3
"qpc_software:qvt_term_plus",3
"imatix:xitami",3
"i-soft:quikstore",3
"ralf_s._engelschall:eperl",3
"sun:iplanet_directory_server",3
"infopop:ultimate_bulletin_board",3
"internet_software_solutions:air_messenger_lan_server",3
"lucent:radius",3
"phpbb_group:phpbb",3
"plus_technologies:lpplus",3
"citrix:metaframe",3
"mandrakesoft:mandrake_single_network_firewall",3
"hp:cifs-9000_server",3
"procmail:procmail",3
"compaq:survey_utility",3
"ikonboard.com:ikonboard",3
"ibm:lotus_domino_r5",3
"id_software:quake",3
"qnx:voyager",3
"itafrica:webactive",3
"ibm:db2_universal_database",3
"progress:progress",3
"qdecoder:qdecoder",3
"cobalt:qube",3
"compaq:insight_manager_xe",3
"postnuke_software_foundation:postnuke",3
"ibm:http_server",3
"macromedia:shockwave_flash_plugin",3
"oracle:oracle9i",3
"ibm:lotus_domino",3
"larry_wall:perl",3
"gene6:g6_ftp_server",3
"david_harris:pegasus_mail",3
"david_madore:ftpd-bsd",3
"davide_libenzi:xmail",3
"sco:tcp_ip",3
"khaled_mardam-bey:mirc",3
"seattle_lab_software:slmail",3
"dcscripts:dcforum_2000",3
"filemaker:filemaker",3
"fastream:ftp%2b%2b_server",3
"globetrotter:flexlm",3
"evolvable_corporation:shambala_server",3
"sgi:license_oeo",3
"etype:eserv",3
"ethereal_group:ethereal",3
"engardelinux:secure_linux",3
"siemens:reliant_unix",3
"software602:602pro_lan_suite",3
"snort:snort",3
"elm_development_group:elm",3
"easy_software_products:cups",3
"gnu:groff",3
"redhat:enterprise_linux",3
"rimarts_inc.:becky_internet_mail",3
"ritlabs:the_bat",3
"sun:cobalt_raq",3
"craig_dansie:dansie_shopping_cart",3
"robtex:viking_server",3
"oreilly:website_pro",3
"gordano:ntmail",3
"nullsoft:winamp",3
"cvs:cvs",3
"nobreak_technologies:crazywwwboard",3
"rxvt:rxvt",3
"lsoft:listserv",3
"starfish:truesync_desktop",3
"stalker:communigate_pro",3
"gnu:bash",3
"darren_reed:ipfilter",3
"squid:squid_web_proxy",3
"dave_mills:ntpd",3
"dave_mills:xntp3",3
"aladdin_knowledge_systems:esafe_gateway",3
"caldera:openlinux_server",3
"working_resources_inc.:badblue",3
"mcafee:virusscan",3
"alcatel:speed_touch_home",3
"maxum_development_corporation:rumpus_ftp_server",3
"vqsoft:vqserver",3
"microsoft:access",3
"cisco:cisco_6xx_routers",3
"mcmurtrey_whitaker_and_associates:cart32",3
"caldera:openlinux_ebuilder",3
"vmware:workstation",3
"caldera:openlinux_desktop",3
"mobius:documentdirect_for_the_internet",3
"national_science_foundation:squid_web_proxy",3
"adobe:acrobat",3
"tech-source:raptor_gfx_pgx32",3
"baltimore_technologies:websweeper",3
"cisco:accesspath",3
"arcadia:arcadia_internet_store",3
"cgi-world:poll_it_pro",3
"michael_lamont:savant_webserver",3
"argosoft:ftp_server",3
"webcom:cgi_guestbook",3
"cat_soft:serv-u",3
"apple:mac_os_runtime_for_java",3
"aol:aol_server",3
"university_of_cambridge:exim",3
"netscape:collabra_server",3
"atrium_software:mercur_mailserver",3
"caldera:openlinux_workstation",3
"cisco:cache_engine",3
"texas_imperial_software:wftpd_pro",3
"wnn:wnn4",3
"alex_heiphetz_group:ezshopper",3
"ultrascripts:ultraboard",3
"valve_software:half-life_dedicated_server",3
"aclogic:cesarftp",3
"cisco:secure_access_control_server",3
"zeus_technologies:zeus_web_server",3
"network_associates:webshield",3
"university_of_minnesota:gopherd",3
"twig_development_team:twig",3
"netkit:linux_netkit",3
"microsoft:hotmail",3
"c2net:stonghold_web_server",3
"bisonware:bisonware_ftp_server",3
"namazu:namazu",3
"matt_wright:wwwboard",3
"symantec:liveupdate",3
"university_of_washington:imapd",2
"microsoft:visual_interdev",2
"microsoft:visual_basic",2
"gnu:libc",2
"watchguard:firebox_4500",2
"rsa:securid",2
"goahead_software:goahead_webserver",2
"watchguard:firebox_2500",2
"microsoft:systems_management_server",2
"atrium_software:mercur_imap4_server",2
"blackboard:courseinfo",2
"gnu:fingerd",2
"microsoft:visual_studio",2
"rsa:bsafe_ssl-j_sdk",2
"oracle:web_listener",2
"netgear:me102",2
"goodtech:ftp_server_95_98",2
"goodtech:ftp_server_nt_2000",2
"ascend:cascadeview_ux",2
"joseph_allen:joe",2
"oreilly:website",2
"grant_averett:ceberus_ftp_server",2
"microsoft:webtv",2
"webgais_development_team:webgais",2
"guido_frassetto:sedum",2
"borland_software:interbase",2
"nec:goah_intrasv",2
"microsoft:windows_2000_terminal_services",2
"ftp:ftp",2
"axent:netprowler",2
"freewnn:freewnn",2
"microsoft:project",2
"behold_software:web_page_counter",2
"oracle:http_server",2
"van_dyke_technologies:vshell",2
"gert_doering:mgetty",2
"sap:saposcol",2
"valve_software:half-life",2
"bb4:big_brother_network_monitor",2
"kde:kvt",2
"sapporoworks:sapporoworks_winproxy",2
"vim_development_group:vim",2
"sawmill:sawmill",2
"kevin_lindsay:secure_locate",2
"bardon_data_systems:winu",2
"netfilter_core_team:iptables",2
"floosietek:ftgate",2
"atrium_software:mercur_pop3_server",2
"basilix:basilix_webmail",2
"seattle_lab_software:emurl",2
"kde:k-mail",2
"att:svr4",2
"auto_ftp:auto_ftp",2
"microsoft:jet",2
"gnu:findutils",2
"gnome:libgtop_daemon",2
"biblioscape:biblioweb_server",2
"beroftpd:beroftpd",2
"avm:ken",2
"avtronics:inetserv",2
"netegrity:siteminder",2
"berkeley:pmake",2
"mountain_network_systems:webcart",2
"persits:aspupload",2
"postgresql:postgresql",2
"xs4all_data:xs4all_data_sunftp",2
"ibrow:news_desk",2
"iputils:iputils",2
"xpdf:xpdf",2
"ibm:tivoli_secureway_policy_director",2
"ibm:tivoli_opc_tracker_agent",2
"process_software:multinet",2
"mozilla:mozilla",2
"id_software:quake_3_arena",2
"motorola:motorola_cablerouter",2
"ibm:secureway_directory",2
"nathan_purciful:phpphotoalbum",2
"isc:dhcp_client",2
"ibm:net.data",2
"navision:financials_server",2
"mnscu_pals:webpals",2
"ibm:lotus_domino_server",2
"xchat:xchat",2
"3r_soft:mailstudio_2000",2
"phpheaven:phpmychat",2
"intel:inbusiness_email_station",2
"inter7:vpopmail",2
"intel:express_8100",2
"phpmyadmin:phpmyadmin",2
"phpmyexplorer:phpmyexplorer_classic",2
"pgp:keyserver",2
"pi-soft:spoonftp",2
"pi3:pi3web",2
"zbsoft:zbserver",2
"pdgsoft:pdg_shopping_cart",2
"info-zip:unzip",2
"inet:inet",2
"pgp:e-ppliance_300",2
"pgp:e-business_server",2
"imp:imp",2
"mutt:mutt",2
"a1webserver:http_server",2
"igor_khasilev:oops_proxy_server",2
"yabb:yabb",2
"cisco:vpn_3000_concentrator",2
"rational_software:clearcase",2
"ncsa:servers",2
"amtote_international:homebet",2
"windowmaker:wmmon",2
"windowmaker:windowmaker",2
"andries_brouwer:util-linux",2
"realnetworks:realserver_g2",2
"whitsoft:slimserve",2
"hp:apollo_domain_os",2
"hp:9000",2
"hp:secure_os",2
"apple:a_ux",2
"apple:appleshare",2
"apple:personal_web_sharing",2
"jeremy_arnold:worm_webserver",2
"jetico:bestcrypt",2
"redhat:tmpwatch",2
"nec:socks_5",2
"hassan_consulting:shopping_cart",2
"joe_kloss:robinhood",2
"allaire:forums",2
"mirabilis:icq_web_front",2
"iss:realsecure_network_sensor",2
"minicom:minicom",2
"iss:realsecure_server_sensor",2
"qnx:qnx",2
"alessandro_gardich:nss_postgresql",2
"alessandro_rubini:gpm",2
"qualcomm:eudora_light",2
"i-data_international:easycom_safecom_print_server",2
"hylafax:hylafax",2
"halloween:halloween_linux",2
"hummingbird:exceed",2
"ramp_networks:webramp",2
"ramp_networks:webramp_200i",2
"ncsa:ncsa_httpd",2
"htdig:htdig",2
"ncsa:ncsa_web_server",2
"ramp_networks:webramp_m3",2
"wircsrv:irc_server",2
"panda:panda_security",2
"michael_a._gumienny:fcheck",2
"daydream:daydream_bbs",2
"sun:sdk",2
"compaq:insight_manager_lc",2
"todd_miller:sudo",2
"network_appliance:netcache",2
"cgi_script_center:subscribe_me_lite",2
"cgicentral:webstore_400",2
"cgicentral:webstore_400cs",2
"tamu:tiger",2
"david_bagley:xlock",2
"cherokee:cherokee_httpd",2
"compaq:intelligent_cluster_administrator",2
"metaproducts:offline_explorer",2
"metamail_corporation:metamail",2
"datawizard:ftpxq",2
"matthew_redman:allmanage",2
"ssh:secure_shell",2
"dec:dec_openvms_alpha",2
"matt_wright:formhandler.cgi",2
"com2001:alexis_server",2
"sonicwall:soho_firewall",2
"deerfield:mdaemon",2
"carnegie_mellon_university:cyrus_imap_server",2
"sun:solaris_answerbook2",2
"compaq:armada_insight_manager",2
"livingston_portmaster:portmaster",2
"metainfo:sendmail",2
"trend_micro:interscan_emanager",2
"cisco:resource_manager",2
"compaq:enterprise_volume_manager-command_scripter",2
"network_associates:mcafee_e-ppliance",2
"nosque:msgcore",2
"michael_k._johnson:pam_console",2
"michael_jennings:eterm",2
"cisco:catalyst_29xx_supervisor_software",2
"steve_grimm:un-cgi",2
"mediahouse_software:statistics_server",2
"cisco:content_services_switch",2
"lucent:ascend_tnt_router",2
"critical_path:livecontent_directory",2
"critical_path:injoin_directory_server",2
"nokia:firewall_appliance",2
"max-wilhelm_bruker:bftpd",2
"sun:java",2
"sun:cluster",2
"sun:iplanet_certificate_management_system",2
"cisco:catalyst_4000",2
"cisco:cisco_7xx_routers",2
"cisco:catalyst_5000",2
"cisco:catalyst_5xxx_supervisor_software",2
"cisco:catalyst_6000",2
"technote_inc:technote",2
"thttpd:thttpd_http_server",2
"netscape:news_server",2
"compaq:power_management",2
"netscape:proxy_server",2
"macromedia:coldfusion",2
"nortel:contivity",2
"stanley_t._shebs:xconq",2
"teamware:teamware_office",2
"dec:dec_openvms_vax",2
"d-link:dwl-1000ap",2
"cisco:arrowpoint",2
"sun:java_system_web_server",2
"compaq_microcom:microcom_6000_access_integrator",2
"cisco:content_services_switch_11000",2
"luca_deri:ntop",2
"stephen_turner:analog",2
"network_solutions:rwhoisd",2
"nullsoft:shoutcast_server",2
"network_associates:virusscan",2
"simon_horms:radius",2
